Russian Federation, Cumulative cohort fertility rates by birth order (horizontal parallelograms
Last modified: 22/10/2020
Cohort  Age     CCFR     CCFR1     CCFR2     CCFR3     CCFR4    CCFR5p
1951    51     1.889     0.944     0.657     0.181     0.055     0.052
1951    52     1.889     0.944     0.657     0.181     0.055     0.052
1951    53     1.889     0.944     0.657     0.181     0.055     0.052
1951    54     1.889     0.944     0.657     0.181     0.055     0.052
1951    55     1.889     0.944     0.657     0.181     0.055     0.052
1952    12     0.000     0.000     0.000     0.000     0.000     0.000
1952    13     0.000     0.000     0.000     0.000     0.000     0.000
1952    14     0.000     0.000     0.000     0.000     0.000     0.000
1952    15     0.000     0.000     0.000     0.000     0.000     0.000
1952    16     0.001     0.001     0.000     0.000     0.000     0.000
1952    17     0.004     0.004     0.000     0.000     0.000     0.000
1952    18     0.016     0.016     0.000     0.000     0.000     0.000
1952    19     0.060     0.058     0.001     0.000     0.000     0.000
1952    20     0.153     0.145     0.007     0.000     0.000     0.000
1952    21     0.295     0.273     0.022     0.001     0.000     0.000
1952    22     0.460     0.409     0.048     0.003     0.000     0.000
1952    23     0.627     0.534     0.086     0.007     0.000     0.000
1952    24     0.784     0.636     0.134     0.013     0.001     0.000
1952    25     0.926     0.709     0.191     0.021     0.004     0.001
1952    26     1.053     0.762     0.252     0.031     0.006     0.002
1952    27     1.166     0.801     0.311     0.042     0.009     0.003
1952    28     1.267     0.829     0.367     0.054     0.013     0.005
1952    29     1.358     0.850     0.419     0.066     0.016     0.007
1952    30     1.442     0.867     0.466     0.079     0.020     0.010
1952    31     1.522     0.880     0.510     0.093     0.025     0.013
1952    32     1.592     0.891     0.546     0.108     0.029     0.017
1952    33     1.650     0.900     0.574     0.122     0.033     0.021
1952    34     1.703     0.907     0.597     0.136     0.038     0.025
1952    35     1.752     0.913     0.617     0.150     0.042     0.030
1952    36     1.792     0.918     0.632     0.161     0.046     0.034
1952    37     1.820     0.922     0.642     0.169     0.049     0.038
1952    38     1.841     0.925     0.649     0.174     0.051     0.042
1952    39     1.854     0.927     0.652     0.178     0.053     0.044
1952    40     1.863     0.929     0.655     0.180     0.054     0.046
1952    41     1.868     0.930     0.656     0.181     0.054     0.047
1952    42     1.871     0.930     0.657     0.182     0.055     0.048
1952    43     1.873     0.931     0.657     0.182     0.055     0.048
1952    44     1.874     0.931     0.657     0.182     0.055     0.049
1952    45     1.875     0.931     0.657     0.182     0.055     0.049
1952    46     1.875     0.931     0.657     0.182     0.055     0.049
1952    47     1.875     0.931     0.658     0.183     0.055     0.049
1952    48     1.876     0.931     0.658     0.183     0.055     0.049
1952    49     1.876     0.931     0.658     0.183     0.055     0.049
1952    50     1.876     0.931     0.658     0.183     0.055     0.049
1952    51     1.876     0.931     0.658     0.183     0.055     0.049
1952    52     1.876     0.931     0.658     0.183     0.055     0.049
1952    53     1.876     0.931     0.658     0.183     0.055     0.049
1952    54     1.876     0.931     0.658     0.183     0.055     0.049
1952    55     1.876     0.931     0.658     0.183     0.055     0.049
1953    12     0.000     0.000     0.000     0.000     0.000     0.000
1953    13     0.000     0.000     0.000     0.000     0.000     0.000
1953    14     0.000     0.000     0.000     0.000     0.000     0.000
1953    15     0.000     0.000     0.000     0.000     0.000     0.000
1953    16     0.001     0.001     0.000     0.000     0.000     0.000
1953    17     0.004     0.004     0.000     0.000     0.000     0.000
1953    18     0.018     0.018     0.000     0.000     0.000     0.000
1953    19     0.063     0.061     0.001     0.000     0.000     0.000
1953    20     0.158     0.149     0.009     0.000     0.000     0.000
1953    21     0.302     0.276     0.024     0.001     0.000     0.000
1953    22     0.468     0.413     0.052     0.003     0.000     0.000
1953    23     0.634     0.536     0.091     0.007     0.000     0.000
1953    24     0.787     0.634     0.139     0.013     0.001     0.000
1953    25     0.925     0.704     0.195     0.022     0.003     0.001
1953    26     1.048     0.756     0.254     0.031     0.006     0.001
1953    27     1.158     0.793     0.312     0.042     0.009     0.003
1953    28     1.259     0.820     0.368     0.054     0.012     0.004
1953    29     1.353     0.841     0.422     0.067     0.016     0.007
1953    30     1.442     0.858     0.473     0.082     0.020     0.010
1953    31     1.523     0.871     0.517     0.097     0.024     0.013
1953    32     1.590     0.881     0.551     0.112     0.029     0.017
1953    33     1.651     0.890     0.579     0.127     0.034     0.021
1953    34     1.707     0.897     0.604     0.143     0.038     0.026
1953    35     1.754     0.903     0.623     0.156     0.042     0.030
1953    36     1.790     0.908     0.636     0.166     0.046     0.034
1953    37     1.814     0.912     0.644     0.172     0.049     0.038
1953    38     1.832     0.915     0.649     0.176     0.050     0.041
1953    39     1.843     0.917     0.653     0.179     0.052     0.043
1953    40     1.850     0.918     0.654     0.181     0.053     0.044
1953    41     1.855     0.919     0.656     0.182     0.053     0.045
1953    42     1.858     0.920     0.656     0.182     0.054     0.046
1953    43     1.859     0.920     0.657     0.183     0.054     0.046
1953    44     1.861     0.920     0.657     0.183     0.054     0.047
1953    45     1.861     0.920     0.657     0.183     0.054     0.047
1953    46     1.862     0.920     0.657     0.183     0.054     0.047
1953    47     1.862     0.920     0.657     0.183     0.054     0.047
1953    48     1.862     0.920     0.657     0.183     0.054     0.047
1953    49     1.862     0.920     0.657     0.183     0.054     0.047
1953    50     1.862     0.920     0.657     0.183     0.054     0.047
1953    51     1.862     0.920     0.657     0.183     0.054     0.047
1953    52     1.862     0.920     0.657     0.183     0.054     0.047
