Ukraine, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age   Cohort      Exposure
1968    34    1933      125271.70
1968    35    1933      124479.82
1968    35    1932      163330.30
1968    36    1932      163378.36
1968    36    1931      161488.56
1968    37    1931      161387.96
1968    37    1930      211557.45
1968    38    1930      210866.76
1968    38    1929      207489.40
1968    39    1929      208751.83
1968    39    1928      226229.80
1968    40    1928      224616.09
1968    40    1927      211762.22
1968    41    1927      213248.73
1968    41    1926      215028.08
1968    42    1926      214293.21
1968    42    1925      206994.57
1968    43    1925      207287.88
1968    43    1924      209547.76
1968    44    1924      210122.00
1968    44    1923      188106.66
1968    45    1923      187784.90
1968    45    1922      177982.26
1968    46    1922      178015.78
1968    46    1921      149307.64
1968    47    1921      149721.23
1968    47    1920      135725.76
1968    48    1920      134368.33
1968    48    1919      135602.30
1968    49    1919      136454.56
1968    49    1918      142948.22
1968    50    1918      141718.97
1968    50    1917       94072.90
1968    51    1917       94295.78
1968    51    1916      106541.63
1968    52    1916      105645.17
1968    52    1915      130729.49
1968    53    1915      130364.99
1968    53    1914      188532.93
1968    54    1914      189312.43
1968    54    1913      169871.00
1968    55    1913      169422.58
1968    55    1912      195208.92
1969    12    1957      207893.84
1969    12    1956      199841.54
1969    13    1956      200367.76
1969    13    1955      193642.52
1969    14    1955      194069.54
1969    14    1954      197613.02
1969    15    1954      197645.39
1969    15    1953      186029.87
1969    16    1953      186029.89
1969    16    1952      189380.55
1969    17    1952      188908.91
1969    17    1951      189023.70
1969    18    1951      189243.99
1969    18    1950      189011.70
1969    19    1950      188338.11
1969    19    1949      203558.07
1969    20    1949      204598.34
1969    20    1948      176766.32
1969    21    1948      175581.40
1969    21    1947      155634.34
1969    22    1947      155962.04
1969    22    1946      156077.85
1969    23    1946      155611.78
1969    23    1945      101823.23
1969    24    1945      101446.31
1969    24    1944      122017.62
1969    25    1944      122004.50
1969    25    1943      113082.36
1969    26    1943      112728.60
1969    26    1942      143477.60
